ID,site number,site location,cluster name,site acronym,date,month,sample type,TOC (mg/L),DOC (mg/L),UVA (cm-1),suva (L/mg-m),peak int,peak int WL,int at 450,int at 460,int at 500,FI (450/500),docm comments,Field1
3.3700000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.3710000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.3720000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","11/09/04 00:00:00","11/09/04 00:00:00",,,1.6799999999999999e+00,2.7799999999999998e-02,1.6000000000000001e+00,,,,,,,,
3.3730000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","11/09/04 00:00:00","11/09/04 00:00:00",,,1.3100000000000001e+00,1.8800000000000001e-02,1.3999999999999999e+00,,,,,,,,
3.3740000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.3750000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","11/09/04 00:00:00","11/09/04 00:00:00",,,1.9199999999999999e+00,5.6300000000000003e-02,2.8999999999999999e+00,,,,,,,,
3.3760000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","11/09/04 00:00:00","11/09/04 00:00:00",,,3.3399999999999999e+00,6.7799999999999999e-02,2.0000000000000000e+00,,,,,,,,
3.3770000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","11/09/04 00:00:00","11/09/04 00:00:00",,,2.3799999999999999e+00,7.4200000000000002e-02,3.1000000000000001e+00,,,,,,,,
3.3780000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","11/09/04 00:00:00","11/09/04 00:00:00",,,2.5699999999999998e+00,5.7200000000000001e-02,2.2000000000000002e+00,,,,,,,,
3.3790000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","11/09/04 00:00:00","11/09/04 00:00:00",,,2.7400000000000002e+00,6.1600000000000002e-02,2.2000000000000002e+00,,,,,,,,
3.3800000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","11/09/04 00:00:00","11/09/04 00:00:00",,,2.0600000000000001e+00,3.2099999999999997e-02,1.6000000000000001e+00,,,,,,,,
3.3810000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","11/09/04 00:00:00","11/09/04 00:00:00",,,2.7400000000000002e+00,5.9999999999999998e-02,2.2000000000000002e+00,,,,,,,,
3.3820000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","11/09/04 00:00:00","11/09/04 00:00:00",,,1.8500000000000001e+00,2.6200000000000001e-02,1.3999999999999999e+00,,,,,,,,
3.3830000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","11/09/04 00:00:00","11/09/04 00:00:00",,,1.1899999999999999e+00,3.1199999999999999e-02,2.6000000000000001e+00,,,,,,,,
3.3840000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","11/09/04 00:00:00","11/09/04 00:00:00",,,1.4099999999999999e+00,1.5200000000000000e-02,1.1000000000000001e+00,,,,,,,,
3.3850000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","11/09/04 00:00:00","11/09/04 00:00:00",,,2.6600000000000001e+00,6.0999999999999999e-02,2.2999999999999998e+00,,,,,,,,
3.3860000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","11/09/04 00:00:00","11/09/04 00:00:00",,,2.0600000000000001e+00,3.3900000000000000e-02,1.6000000000000001e+00,,,,,,,,
3.3870000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","11/09/04 00:00:00","11/09/04 00:00:00",,,2.7100000000000000e+00,3.7199999999999997e-02,1.3999999999999999e+00,,,,,,,,
3.3880000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","11/09/04 00:00:00","11/09/04 00:00:00",,,2.7700000000000000e+00,3.8199999999999998e-02,1.3999999999999999e+00,,,,,,,,
3.3890000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","11/09/04 00:00:00","11/09/04 00:00:00",,,3.1699999999999999e+00,9.1800000000000007e-02,2.8999999999999999e+00,,,,,,,,
3.3900000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","11/09/04 00:00:00","11/09/04 00:00:00",,,3.9399999999999999e+00,9.9500000000000005e-02,2.5000000000000000e+00,,,,,,,,
3.3910000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","11/09/04 00:00:00","11/09/04 00:00:00",,,4.8799999999999999e+00,8.7599999999999997e-02,1.8000000000000000e+00,,,,,,,,
3.3920000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","11/09/04 00:00:00","11/09/04 00:00:00",,,4.6500000000000004e+00,8.6499999999999994e-02,1.8999999999999999e+00,,,,,,,,
3.3930000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","11/09/04 00:00:00","11/09/04 00:00:00",,,4.9699999999999998e+00,8.7300000000000003e-02,1.8000000000000000e+00,,,,,,,,
3.3940000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","11/09/04 00:00:00","11/09/04 00:00:00",,,2.8900000000000001e+00,1.2590000000000001e-01,4.4000000000000004e+00,,,,,,,,
3.3950000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","11/09/04 00:00:00","11/09/04 00:00:00",,,2.5600000000000001e+00,4.3299999999999998e-02,1.7000000000000000e+00,,,,,,,,
3.3960000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","11/09/04 00:00:00","11/09/04 00:00:00",,,2.6000000000000001e+00,4.3200000000000002e-02,1.7000000000000000e+00,,,,,,,,
3.3970000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.3980000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","11/09/04 00:00:00","11/09/04 00:00:00",,,2.7400000000000002e+00,6.0800000000000000e-02,2.2000000000000002e+00,,,,,,,,
3.3990000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","11/09/04 00:00:00","11/09/04 00:00:00",,,2.7000000000000002e+00,6.0900000000000003e-02,2.2999999999999998e+00,,,,,,,,
3.4000000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","11/09/04 00:00:00","11/09/04 00:00:00",,,2.6400000000000001e+00,5.7299999999999997e-02,2.2000000000000002e+00,,,,,,,,
3.4010000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","11/09/04 00:00:00","11/09/04 00:00:00",,,2.6600000000000001e+00,5.9700000000000003e-02,2.2000000000000002e+00,,,,,,,,
3.4020000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4030000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4040000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4050000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4060000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4070000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4080000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4090000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","11/09/04 00:00:00","11/09/04 00:00:00",,,,,,,,,,,,,
3.4100000000000000e+03,"R3","Waddell Canal","cap","waddell canal","12/07/04 00:00:00","12/07/04 00:00:00",,,3.7799999999999998e+00,1.1550000000000001e-01,3.1000000000000001e+00,,,,,,,,
3.4110000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","12/07/04 00:00:00","12/07/04 00:00:00",,,3.7700000000000000e+00,1.1020000000000001e-01,2.8999999999999999e+00,,,,,,,,
3.4120000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","12/07/04 00:00:00","12/07/04 00:00:00",,,2.9300000000000002e+00,3.8899999999999997e-02,1.3000000000000000e+00,,,,,,,,
3.4130000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4140000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","12/07/04 00:00:00","12/07/04 00:00:00",,,3.1299999999999999e+00,1.1509999999999999e-01,3.7000000000000002e+00,,,,,,,,
3.4150000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4160000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4170000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4180000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","12/07/04 00:00:00","12/07/04 00:00:00",,,9.0000000000000002e-01,1.8900000000000000e-02,2.1000000000000001e+00,,,,,,,,
3.4190000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4200000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","12/07/04 00:00:00","12/07/04 00:00:00",,,2.8199999999999998e+00,9.6500000000000002e-02,3.3999999999999999e+00,,,,,,,,
3.4210000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","12/07/04 00:00:00","12/07/04 00:00:00",,,3.0699999999999998e+00,6.1400000000000003e-02,2.0000000000000000e+00,,,,,,,,
3.4220000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","12/07/04 00:00:00","12/07/04 00:00:00",,,3.0600000000000001e+00,1.1190000000000000e-01,3.7000000000000002e+00,,,,,,,,
3.4230000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","12/07/04 00:00:00","12/07/04 00:00:00",,,3.1499999999999999e+00,1.1140000000000000e-01,3.5000000000000000e+00,,,,,,,,
3.4240000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","12/07/04 00:00:00","12/07/04 00:00:00",,,3.5899999999999999e+00,1.1620000000000000e-01,3.2000000000000002e+00,,,,,,,,
3.4250000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","12/07/04 00:00:00","12/07/04 00:00:00",,,2.7000000000000002e+00,6.1199999999999997e-02,2.2999999999999998e+00,,,,,,,,
3.4260000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","12/07/04 00:00:00","12/07/04 00:00:00",,,3.4199999999999999e+00,1.1380000000000000e-01,3.2999999999999998e+00,,,,,,,,
3.4270000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","12/07/04 00:00:00","12/07/04 00:00:00",,,2.3300000000000001e+00,3.8800000000000001e-02,1.7000000000000000e+00,,,,,,,,
3.4280000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","12/07/04 00:00:00","12/07/04 00:00:00",,,2.3300000000000001e+00,4.5400000000000003e-02,2.0000000000000000e+00,,,,,,,,
3.4290000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","12/07/04 00:00:00","12/07/04 00:00:00",,,1.9800000000000000e+00,2.9499999999999998e-02,1.5000000000000000e+00,,,,,,,,
3.4300000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","12/07/04 00:00:00","12/07/04 00:00:00",,,3.4300000000000002e+00,1.1980000000000000e-01,3.5000000000000000e+00,,,,,,,,
3.4310000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","12/07/04 00:00:00","12/07/04 00:00:00",,,2.3900000000000001e+00,5.2600000000000001e-02,2.2000000000000002e+00,,,,,,,,
3.4320000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","12/07/04 00:00:00","12/07/04 00:00:00",,,3.0000000000000000e+00,5.6599999999999998e-02,1.8999999999999999e+00,,,,,,,,
3.4330000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","12/07/04 00:00:00","12/07/04 00:00:00",,,3.1600000000000001e+00,5.9900000000000002e-02,1.8999999999999999e+00,,,,,,,,
3.4340000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4350000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4360000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","12/07/04 00:00:00","12/07/04 00:00:00",,,4.4100000000000001e+00,8.3099999999999993e-02,1.8999999999999999e+00,,,,,,,,
3.4370000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","12/07/04 00:00:00","12/07/04 00:00:00",,,4.4199999999999999e+00,8.3000000000000004e-02,1.8999999999999999e+00,,,,,,,,
3.4380000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","12/07/04 00:00:00","12/07/04 00:00:00",,,4.9400000000000004e+00,8.6599999999999996e-02,1.8000000000000000e+00,,,,,,,,
3.4390000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","12/07/04 00:00:00","12/07/04 00:00:00",,,2.1800000000000002e+00,8.0299999999999996e-02,3.7000000000000002e+00,,,,,,,,
3.4400000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","12/07/04 00:00:00","12/07/04 00:00:00",,,3.1299999999999999e+00,5.8799999999999998e-02,1.8999999999999999e+00,,,,,,,,
3.4410000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4420000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4430000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","12/07/04 00:00:00","12/07/04 00:00:00",,,3.3300000000000001e+00,1.1250000000000000e-01,3.3999999999999999e+00,,,,,,,,
3.4440000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","12/07/04 00:00:00","12/07/04 00:00:00",,,3.4700000000000002e+00,1.1340000000000000e-01,3.2999999999999998e+00,,,,,,,,
3.4450000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","12/07/04 00:00:00","12/07/04 00:00:00",,,3.2500000000000000e+00,1.1140000000000000e-01,3.3999999999999999e+00,,,,,,,,
3.4460000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","12/07/04 00:00:00","12/07/04 00:00:00",,,3.1600000000000001e+00,1.1520000000000000e-01,3.6000000000000001e+00,,,,,,,,
3.4470000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4480000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4490000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4500000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4510000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4520000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4530000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4540000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","12/07/04 00:00:00","12/07/04 00:00:00",,,,,,,,,,,,,
3.4550000000000000e+03,"R3","Waddell Canal","cap","waddell canal","01/18/05 00:00:00","01/18/05 00:00:00",,,5.6200000000000001e+00,2.8489999999999999e-01,5.0999999999999996e+00,,,,,,,,
3.4560000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","01/18/05 00:00:00","01/18/05 00:00:00",,,5.5499999999999998e+00,2.6810000000000000e-01,4.7999999999999998e+00,,,,,,,,
3.4570000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","01/18/05 00:00:00","01/18/05 00:00:00",,,4.0000000000000000e+00,5.9200000000000003e-02,1.5000000000000000e+00,,,,,,,,
3.4580000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4590000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","01/18/05 00:00:00","01/18/05 00:00:00",,,5.5000000000000000e+00,4.5500000000000002e-01,8.3000000000000007e+00,,,,,,,,
3.4600000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","01/18/05 00:00:00","01/18/05 00:00:00",,,6.1299999999999999e+00,4.4540000000000002e-01,7.2999999999999998e+00,,,,,,,,
3.4610000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","01/18/05 00:00:00","01/18/05 00:00:00",,,4.0700000000000003e+00,8.8599999999999998e-02,2.2000000000000002e+00,,,,,,,,
3.4620000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","01/18/05 00:00:00","01/18/05 00:00:00",,,5.1600000000000001e+00,3.1069999999999998e-01,6.0000000000000000e+00,,,,,,,,
3.4630000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","01/18/05 00:00:00","01/18/05 00:00:00",,,5.7000000000000002e+00,4.4860000000000000e-01,7.9000000000000004e+00,,,,,,,,
3.4640000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","01/18/05 00:00:00","01/18/05 00:00:00",,,3.5600000000000001e+00,6.2600000000000003e-02,1.8000000000000000e+00,,,,,,,,
3.4650000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","01/18/05 00:00:00","01/18/05 00:00:00",,,5.9299999999999997e+00,3.9900000000000002e-01,6.7000000000000002e+00,,,,,,,,
3.4660000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","01/18/05 00:00:00","01/18/05 00:00:00",,,3.2500000000000000e+00,6.9000000000000006e-02,2.1000000000000001e+00,,,,,,,,
3.4670000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4680000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4690000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4700000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4710000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4720000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4730000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4740000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4750000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4760000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4770000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","01/18/05 00:00:00","01/18/05 00:00:00",,,4.1799999999999997e+00,9.8400000000000001e-02,2.3999999999999999e+00,,,,,,,,
3.4780000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","01/18/05 00:00:00","01/18/05 00:00:00",,,3.8599999999999999e+00,9.8299999999999998e-02,2.5000000000000000e+00,,,,,,,,
3.4790000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","01/18/05 00:00:00","01/18/05 00:00:00",,,7.3399999999999999e+00,4.9440000000000001e-01,6.7000000000000002e+00,,,,,,,,
3.4800000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","01/18/05 00:00:00","01/18/05 00:00:00",,,7.7999999999999998e+00,5.1929999999999998e-01,6.7000000000000002e+00,,,,,,,,
3.4810000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","01/18/05 00:00:00","01/18/05 00:00:00",,,5.0199999999999996e+00,9.4600000000000004e-02,1.8999999999999999e+00,,,,,,,,
3.4820000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","01/18/05 00:00:00","01/18/05 00:00:00",,,4.5499999999999998e+00,9.1399999999999995e-02,2.0000000000000000e+00,,,,,,,,
3.4830000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","01/18/05 00:00:00","01/18/05 00:00:00",,,4.3799999999999999e+00,9.1300000000000006e-02,2.1000000000000001e+00,,,,,,,,
3.4840000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","01/18/05 00:00:00","01/18/05 00:00:00",,,5.4900000000000002e+00,2.5490000000000002e-01,4.5999999999999996e+00,,,,,,,,
3.4850000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","01/18/05 00:00:00","01/18/05 00:00:00",,,4.8499999999999996e+00,2.3519999999999999e-01,4.7999999999999998e+00,,,,,,,,
3.4860000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4870000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4880000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4890000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4900000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4910000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4920000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4930000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4940000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4950000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4960000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4970000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4980000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.4990000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","01/18/05 00:00:00","01/18/05 00:00:00",,,,,,,,,,,,,
3.5000000000000000e+03,"R3","Waddell Canal","cap","waddell canal","02/15/05 00:00:00","02/15/05 00:00:00",,,3.2799999999999998e+00,7.3800000000000004e-02,2.2000000000000002e+00,,,,,,,,
3.5010000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","02/15/05 00:00:00","02/15/05 00:00:00",,,3.2500000000000000e+00,7.7399999999999997e-02,2.3999999999999999e+00,,,,,,,,
3.5020000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","02/15/05 00:00:00","02/15/05 00:00:00",,,2.4399999999999999e+00,2.5800000000000000e-02,1.1000000000000001e+00,,,,,,,,
3.5030000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","02/15/05 00:00:00","02/15/05 00:00:00",,,3.0299999999999998e+00,7.5999999999999998e-02,2.5000000000000000e+00,,,,,,,,
3.5040000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","02/15/05 00:00:00","02/15/05 00:00:00",,,5.4900000000000002e+00,3.1300000000000000e-01,5.7000000000000002e+00,,,,,,,,
3.5050000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","02/15/05 00:00:00","02/15/05 00:00:00",,,4.7400000000000002e+00,1.7949999999999999e-01,3.7999999999999998e+00,,,,,,,,
3.5060000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","02/15/05 00:00:00","02/15/05 00:00:00",,,3.8500000000000001e+00,7.1099999999999997e-02,1.8000000000000000e+00,,,,,,,,
3.5070000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","02/15/05 00:00:00","02/15/05 00:00:00",,,4.6299999999999999e+00,2.2700000000000001e-01,4.9000000000000004e+00,,,,,,,,
